order_id,user_id,status,created_at,shipped_at,delivered_at,num_of_item,last_updated_ts
77965,62331,Processing,2024-04-18 06:02:29.006150 UTC,,,1,2024-04-18 06:02:29.006150 UTC
78653,62863,Processing,2024-04-18 07:03:42.991078 UTC,,,1,2024-04-18 07:03:42.991078 UTC
79130,63259,Processing,2024-04-18 14:46:53.329272 UTC,,,1,2024-04-18 14:46:53.329272 UTC
80913,64671,Processing,2024-04-18 08:37:00.000000 UTC,,,2,2024-04-18 08:37:00.000000 UTC
81050,64793,Processing,2024-04-18 09:56:32.870492 UTC,,,1,2024-04-18 09:56:32.870492 UTC
81960,65533,Processing,2024-04-18 06:29:00.000000 UTC,,,2,2024-04-18 06:29:00.000000 UTC
83037,66429,Processing,2024-04-18 04:01:15.209518 UTC,,,1,2024-04-18 04:01:15.209518 UTC
84117,67280,Processing,2024-04-18 02:36:37.445434 UTC,,,1,2024-04-18 02:36:37.445434 UTC
87283,69818,Processing,2024-04-18 06:38:43.302570 UTC,,,1,2024-04-18 06:38:43.302570 UTC
87367,69888,Processing,2024-04-18 17:55:45.092190 UTC,,,1,2024-04-18 17:55:45.092190 UTC
88067,70440,Processing,2024-04-18 18:21:00.000000 UTC,,,1,2024-04-18 18:21:00.000000 UTC
89463,71574,Processing,2024-04-18 13:38:28.566149 UTC,,,1,2024-04-18 13:38:28.566149 UTC
90400,72319,Processing,2024-04-18 16:32:00.000000 UTC,,,1,2024-04-18 16:32:00.000000 UTC
90832,72641,Processing,2024-04-18 19:16:55.839455 UTC,,,1,2024-04-18 19:16:55.839455 UTC
94012,75200,Processing,2024-04-18 08:04:01.701940 UTC,,,2,2024-04-18 08:04:01.701940 UTC
94198,75350,Processing,2024-04-18 10:30:05.609761 UTC,,,1,2024-04-18 10:30:05.609761 UTC
94733,75764,Processing,2024-04-18 19:31:16.393259 UTC,,,1,2024-04-18 19:31:16.393259 UTC
96482,77185,Processing,2024-04-18 06:17:00.000000 UTC,,,1,2024-04-18 06:17:00.000000 UTC
96754,77399,Processing,2024-04-18 02:34:58.795778 UTC,,,4,2024-04-18 02:34:58.795778 UTC
97071,77647,Processing,2024-04-18 03:26:05.225975 UTC,,,1,2024-04-18 03:26:05.225975 UTC
97642,78135,Processing,2024-04-18 04:20:17.875759 UTC,,,1,2024-04-18 04:20:17.875759 UTC
97644,78135,Processing,2024-04-18 04:20:17.875759 UTC,,,1,2024-04-18 04:20:17.875759 UTC
98278,78637,Processing,2024-04-18 07:46:30.845840 UTC,,,1,2024-04-18 07:46:30.845840 UTC
99113,79317,Processing,2024-04-18 13:02:48.440132 UTC,,,2,2024-04-18 13:02:48.440132 UTC
100258,80244,Processing,2024-04-18 05:36:12.323853 UTC,,,1,2024-04-18 05:36:12.323853 UTC
100586,80520,Processing,2024-04-18 16:00:00.000000 UTC,,,1,2024-04-18 16:00:00.000000 UTC
101815,81472,Processing,2024-04-18 11:46:44.247499 UTC,,,1,2024-04-18 11:46:44.247499 UTC
101816,81472,Processing,2024-04-18 11:46:44.247499 UTC,,,1,2024-04-18 11:46:44.247499 UTC
102361,81898,Processing,2024-04-18 02:05:55.076336 UTC,,,1,2024-04-18 02:05:55.076336 UTC
102362,81898,Processing,2024-04-18 02:05:55.076336 UTC,,,2,2024-04-18 02:05:55.076336 UTC
104191,83451,Processing,2024-04-18 08:04:35.047636 UTC,,,1,2024-04-18 08:04:35.047636 UTC
104232,83480,Processing,2024-04-18 14:46:35.778111 UTC,,,1,2024-04-18 14:46:35.778111 UTC
104235,83480,Processing,2024-04-18 14:46:35.778111 UTC,,,1,2024-04-18 14:46:35.778111 UTC
104258,83499,Processing,2024-04-18 12:05:36.254627 UTC,,,1,2024-04-18 12:05:36.254627 UTC
105695,84673,Processing,2024-04-18 16:09:06.569544 UTC,,,1,2024-04-18 16:09:06.569544 UTC
105696,84673,Processing,2024-04-18 16:09:06.569544 UTC,,,1,2024-04-18 16:09:06.569544 UTC
107556,86111,Processing,2024-04-18 12:47:00.000000 UTC,,,1,2024-04-18 12:47:00.000000 UTC
107734,86240,Processing,2024-04-18 14:56:00.000000 UTC,,,2,2024-04-18 14:56:00.000000 UTC
107965,86420,Processing,2024-04-18 01:52:51.790170 UTC,,,1,2024-04-18 01:52:51.790170 UTC
108019,86468,Processing,2024-04-18 09:48:00.000000 UTC,,,4,2024-04-18 09:48:00.000000 UTC
108229,86625,Processing,2024-04-18 18:48:57.153887 UTC,,,1,2024-04-18 18:48:57.153887 UTC
108560,86887,Processing,2024-04-18 09:48:04.793660 UTC,,,1,2024-04-18 09:48:04.793660 UTC
108746,87038,Processing,2024-04-18 02:38:00.000000 UTC,,,2,2024-04-18 02:38:00.000000 UTC
110452,88437,Processing,2024-04-18 05:47:45.590840 UTC,,,1,2024-04-18 05:47:45.590840 UTC
110578,88535,Processing,2024-04-18 10:14:00.000000 UTC,,,1,2024-04-18 10:14:00.000000 UTC
110643,88584,Processing,2024-04-18 14:23:00.000000 UTC,,,1,2024-04-18 14:23:00.000000 UTC
111791,89561,Processing,2024-04-18 15:50:14.489093 UTC,,,2,2024-04-18 15:50:14.489093 UTC
113792,91173,Processing,2024-04-18 11:41:56.325400 UTC,,,2,2024-04-18 11:41:56.325400 UTC
115161,92279,Processing,2024-04-18 16:21:00.000000 UTC,,,1,2024-04-18 16:21:00.000000 UTC
115588,92615,Processing,2024-04-18 12:10:33.312419 UTC,,,1,2024-04-18 12:10:33.312419 UTC
116461,93333,Processing,2024-04-18 18:07:00.000000 UTC,,,2,2024-04-18 18:07:00.000000 UTC
117273,94014,Processing,2024-04-18 13:00:00.000000 UTC,,,1,2024-04-18 13:00:00.000000 UTC
117505,94193,Processing,2024-04-18 10:55:14.463469 UTC,,,1,2024-04-18 10:55:14.463469 UTC
117744,94393,Processing,2024-04-18 01:24:19.532706 UTC,,,1,2024-04-18 01:24:19.532706 UTC
118283,94806,Processing,2024-04-18 13:36:30.333126 UTC,,,2,2024-04-18 13:36:30.333126 UTC
119465,95746,Processing,2024-04-18 19:12:55.891946 UTC,,,1,2024-04-18 19:12:55.891946 UTC
120264,96407,Processing,2024-04-18 16:32:00.000000 UTC,,,4,2024-04-18 16:32:00.000000 UTC
122434,98153,Processing,2024-04-18 10:28:00.000000 UTC,,,2,2024-04-18 10:28:00.000000 UTC
122784,98423,Processing,2024-04-18 13:19:06.902642 UTC,,,1,2024-04-18 13:19:06.902642 UTC
122948,98557,Processing,2024-04-18 12:23:10.352942 UTC,,,1,2024-04-18 12:23:10.352942 UTC
123003,98603,Processing,2024-04-18 18:09:11.517783 UTC,,,1,2024-04-18 18:09:11.517783 UTC
123089,98678,Processing,2024-04-18 12:36:00.000000 UTC,,,4,2024-04-18 12:36:00.000000 UTC
123649,99126,Processing,2024-04-18 11:49:00.000000 UTC,,,1,2024-04-18 11:49:00.000000 UTC
124187,99581,Processing,2024-04-18 11:52:36.610152 UTC,,,1,2024-04-18 11:52:36.610152 UTC
1312,1094,Returned,2024-04-18 08:26:49.767161 UTC,2024-04-19 04:13:49.767161 UTC,2024-04-21 23:07:49.767161 UTC,1,2024-04-18 08:26:49.767161 UTC
3077,2487,Returned,2024-04-18 03:06:26.243332 UTC,2024-04-19 05:59:26.243332 UTC,2024-04-23 02:27:26.243332 UTC,1,2024-04-18 03:06:26.243332 UTC
3774,3059,Returned,2024-04-18 16:12:00.000000 UTC,2024-04-19 21:14:00.000000 UTC,2024-04-19 22:35:00.000000 UTC,1,2024-04-18 16:12:00.000000 UTC
7530,6114,Returned,2024-04-18 14:30:02.866870 UTC,2024-04-21 14:02:02.866870 UTC,2024-04-24 09:48:02.866870 UTC,1,2024-04-18 14:30:02.866870 UTC
13314,10794,Returned,2024-04-18 10:46:10.974078 UTC,2024-04-20 00:44:10.974078 UTC,2024-04-24 15:57:10.974078 UTC,2,2024-04-18 10:46:10.974078 UTC
14718,11899,Returned,2024-04-18 06:58:00.000000 UTC,2024-04-19 20:28:00.000000 UTC,2024-04-23 19:55:00.000000 UTC,1,2024-04-18 06:58:00.000000 UTC
17063,13765,Returned,2024-04-18 17:08:28.270275 UTC,2024-04-20 17:59:28.270275 UTC,2024-04-24 19:31:28.270275 UTC,1,2024-04-18 17:08:28.270275 UTC
20304,16352,Returned,2024-04-18 17:47:00.000000 UTC,2024-04-21 11:27:00.000000 UTC,2024-04-21 20:13:00.000000 UTC,1,2024-04-18 17:47:00.000000 UTC
25242,20208,Returned,2024-04-18 05:31:20.062473 UTC,2024-04-20 19:47:20.062473 UTC,2024-04-25 17:41:20.062473 UTC,1,2024-04-18 05:31:20.062473 UTC
25892,20743,Returned,2024-04-18 17:59:35.057878 UTC,2024-04-19 12:53:35.057878 UTC,2024-04-23 10:27:35.057878 UTC,1,2024-04-18 17:59:35.057878 UTC
26385,21156,Returned,2024-04-18 17:48:00.000000 UTC,2024-04-21 00:26:00.000000 UTC,2024-04-25 19:48:00.000000 UTC,1,2024-04-18 17:48:00.000000 UTC
26433,21197,Returned,2024-04-18 12:23:47.254510 UTC,2024-04-18 19:26:47.254510 UTC,2024-04-23 11:11:47.254510 UTC,3,2024-04-18 12:23:47.254510 UTC
27525,22091,Returned,2024-04-18 05:44:00.000000 UTC,2024-04-20 20:19:00.000000 UTC,2024-04-25 16:53:00.000000 UTC,4,2024-04-18 05:44:00.000000 UTC
30265,24287,Returned,2024-04-18 09:41:09.760441 UTC,2024-04-20 15:49:09.760441 UTC,2024-04-24 16:44:09.760441 UTC,1,2024-04-18 09:41:09.760441 UTC
31770,25517,Returned,2024-04-18 15:09:42.888443 UTC,2024-04-18 22:23:42.888443 UTC,2024-04-23 07:41:42.888443 UTC,1,2024-04-18 15:09:42.888443 UTC
32437,25990,Returned,2024-04-18 13:41:55.494852 UTC,2024-04-20 23:03:55.494852 UTC,2024-04-23 22:31:55.494852 UTC,1,2024-04-18 13:41:55.494852 UTC
34382,27560,Returned,2024-04-18 19:00:37.716089 UTC,2024-04-21 11:07:37.716089 UTC,2024-04-24 12:19:37.716089 UTC,1,2024-04-18 19:00:37.716089 UTC
36251,29041,Returned,2024-04-18 00:32:00.000000 UTC,2024-04-18 15:12:00.000000 UTC,2024-04-22 08:03:00.000000 UTC,1,2024-04-18 00:32:00.000000 UTC
37956,30411,Returned,2024-04-18 11:35:00.000000 UTC,2024-04-19 15:27:00.000000 UTC,2024-04-21 14:43:00.000000 UTC,1,2024-04-18 11:35:00.000000 UTC
39423,31605,Returned,2024-04-18 17:10:00.000000 UTC,2024-04-19 03:11:00.000000 UTC,2024-04-22 17:39:00.000000 UTC,1,2024-04-18 17:10:00.000000 UTC
41513,33292,Returned,2024-04-18 00:57:17.220760 UTC,2024-04-18 05:43:17.220760 UTC,2024-04-18 22:24:17.220760 UTC,4,2024-04-18 00:57:17.220760 UTC
41712,33434,Returned,2024-04-18 12:41:00.000000 UTC,2024-04-20 13:15:00.000000 UTC,2024-04-21 12:50:00.000000 UTC,1,2024-04-18 12:41:00.000000 UTC
43362,34774,Returned,2024-04-18 00:43:08.076521 UTC,2024-04-20 16:07:08.076521 UTC,2024-04-21 04:41:08.076521 UTC,4,2024-04-18 00:43:08.076521 UTC
44112,35359,Returned,2024-04-18 06:46:23.781139 UTC,2024-04-20 20:51:23.781139 UTC,2024-04-23 13:19:23.781139 UTC,1,2024-04-18 06:46:23.781139 UTC
46860,37575,Returned,2024-04-18 06:46:23.027317 UTC,2024-04-19 06:44:23.027317 UTC,2024-04-19 12:09:23.027317 UTC,3,2024-04-18 06:46:23.027317 UTC
47429,38055,Returned,2024-04-18 11:14:00.000000 UTC,2024-04-19 01:05:00.000000 UTC,2024-04-23 21:51:00.000000 UTC,1,2024-04-18 11:14:00.000000 UTC
47755,38331,Returned,2024-04-18 16:14:42.872315 UTC,2024-04-20 13:08:42.872315 UTC,2024-04-22 10:59:42.872315 UTC,1,2024-04-18 16:14:42.872315 UTC
49895,40041,Returned,2024-04-18 04:24:26.997278 UTC,2024-04-20 01:58:26.997278 UTC,2024-04-20 18:37:26.997278 UTC,2,2024-04-18 04:24:26.997278 UTC
49960,40096,Returned,2024-04-18 04:56:28.432892 UTC,2024-04-20 22:34:28.432892 UTC,2024-04-20 23:15:28.432892 UTC,2,2024-04-18 04:56:28.432892 UTC
50697,40665,Returned,2024-04-18 17:00:43.068622 UTC,2024-04-20 11:24:43.068622 UTC,2024-04-20 14:24:43.068622 UTC,1,2024-04-18 17:00:43.068622 UTC
51387,41205,Returned,2024-04-18 12:53:00.000000 UTC,2024-04-20 01:21:00.000000 UTC,2024-04-20 05:25:00.000000 UTC,1,2024-04-18 12:53:00.000000 UTC
51703,41446,Returned,2024-04-18 04:26:00.000000 UTC,2024-04-19 03:00:00.000000 UTC,2024-04-21 13:57:00.000000 UTC,1,2024-04-18 04:26:00.000000 UTC
52004,41686,Returned,2024-04-18 06:07:09.416416 UTC,2024-04-19 10:15:09.416416 UTC,2024-04-22 23:02:09.416416 UTC,2,2024-04-18 06:07:09.416416 UTC
54559,43757,Returned,2024-04-18 10:55:00.000000 UTC,2024-04-19 02:52:00.000000 UTC,2024-04-21 03:39:00.000000 UTC,1,2024-04-18 10:55:00.000000 UTC
56527,45310,Returned,2024-04-18 01:41:00.000000 UTC,2024-04-19 23:30:00.000000 UTC,2024-04-22 07:10:00.000000 UTC,1,2024-04-18 01:41:00.000000 UTC
57971,46430,Returned,2024-04-18 17:02:00.000000 UTC,2024-04-18 17:16:00.000000 UTC,2024-04-20 15:41:00.000000 UTC,2,2024-04-18 17:02:00.000000 UTC
63300,50724,Returned,2024-04-18 18:32:04.201136 UTC,2024-04-19 00:56:04.201136 UTC,2024-04-19 11:28:04.201136 UTC,1,2024-04-18 18:32:04.201136 UTC
65474,52396,Returned,2024-04-18 16:45:47.530165 UTC,2024-04-20 00:14:47.530165 UTC,2024-04-23 09:07:47.530165 UTC,4,2024-04-18 16:45:47.530165 UTC
65563,52475,Returned,2024-04-18 01:06:49.573873 UTC,2024-04-20 08:26:49.573873 UTC,2024-04-21 18:45:49.573873 UTC,2,2024-04-18 01:06:49.573873 UTC
67292,53858,Returned,2024-04-18 14:12:25.958410 UTC,2024-04-18 20:55:25.958410 UTC,2024-04-21 10:13:25.958410 UTC,1,2024-04-18 14:12:25.958410 UTC
68276,54659,Returned,2024-04-18 05:55:00.000000 UTC,2024-04-19 09:55:00.000000 UTC,2024-04-21 11:00:00.000000 UTC,1,2024-04-18 05:55:00.000000 UTC
69630,55701,Returned,2024-04-18 02:06:00.000000 UTC,2024-04-19 12:43:00.000000 UTC,2024-04-20 17:42:00.000000 UTC,1,2024-04-18 02:06:00.000000 UTC
70923,56730,Returned,2024-04-18 10:41:00.000000 UTC,2024-04-21 01:26:00.000000 UTC,2024-04-25 17:05:00.000000 UTC,3,2024-04-18 10:41:00.000000 UTC
75070,60063,Returned,2024-04-18 17:10:00.000000 UTC,2024-04-21 16:46:00.000000 UTC,2024-04-21 22:49:00.000000 UTC,2,2024-04-18 17:10:00.000000 UTC
75429,60335,Returned,2024-04-18 19:03:36.843929 UTC,2024-04-21 00:47:36.843929 UTC,2024-04-25 09:45:36.843929 UTC,1,2024-04-18 19:03:36.843929 UTC
76512,61189,Returned,2024-04-18 02:19:00.000000 UTC,2024-04-18 05:05:00.000000 UTC,2024-04-19 18:08:00.000000 UTC,1,2024-04-18 02:19:00.000000 UTC
77840,62224,Returned,2024-04-18 19:32:26.218531 UTC,2024-04-19 17:19:26.218531 UTC,2024-04-24 06:33:26.218531 UTC,4,2024-04-18 19:32:26.218531 UTC
78652,62863,Returned,2024-04-18 07:03:42.991078 UTC,2024-04-19 07:08:42.991078 UTC,2024-04-20 15:56:42.991078 UTC,1,2024-04-18 07:03:42.991078 UTC
78940,63100,Returned,2024-04-18 17:08:00.000000 UTC,2024-04-21 11:09:00.000000 UTC,2024-04-23 17:40:00.000000 UTC,1,2024-04-18 17:08:00.000000 UTC
80523,64369,Returned,2024-04-18 17:08:00.000000 UTC,2024-04-19 16:47:00.000000 UTC,2024-04-22 11:39:00.000000 UTC,1,2024-04-18 17:08:00.000000 UTC
83954,67153,Returned,2024-04-18 04:58:34.187459 UTC,2024-04-18 15:08:34.187459 UTC,2024-04-19 17:12:34.187459 UTC,1,2024-04-18 04:58:34.187459 UTC
84132,67297,Returned,2024-04-18 08:45:37.870285 UTC,2024-04-18 12:12:37.870285 UTC,2024-04-20 07:03:37.870285 UTC,1,2024-04-18 08:45:37.870285 UTC
86230,68974,Returned,2024-04-18 19:09:21.547597 UTC,2024-04-18 19:14:21.547597 UTC,2024-04-19 14:02:21.547597 UTC,1,2024-04-18 19:09:21.547597 UTC
87530,70005,Returned,2024-04-18 00:13:00.000000 UTC,2024-04-18 14:34:00.000000 UTC,2024-04-18 20:17:00.000000 UTC,1,2024-04-18 00:13:00.000000 UTC
90198,72147,Returned,2024-04-18 11:27:43.200634 UTC,2024-04-21 08:36:43.200634 UTC,2024-04-21 22:24:43.200634 UTC,1,2024-04-18 11:27:43.200634 UTC
90828,72636,Returned,2024-04-18 01:05:55.715211 UTC,2024-04-19 10:40:55.715211 UTC,2024-04-23 17:23:55.715211 UTC,4,2024-04-18 01:05:55.715211 UTC
90834,72641,Returned,2024-04-18 19:16:55.839455 UTC,2024-04-19 07:48:55.839455 UTC,2024-04-22 10:05:55.839455 UTC,1,2024-04-18 19:16:55.839455 UTC
92153,73711,Returned,2024-04-18 12:10:23.440068 UTC,2024-04-19 18:04:23.440068 UTC,2024-04-20 14:17:23.440068 UTC,1,2024-04-18 12:10:23.440068 UTC
92154,73711,Returned,2024-04-18 12:10:23.440068 UTC,2024-04-20 14:01:23.440068 UTC,2024-04-20 16:06:23.440068 UTC,1,2024-04-18 12:10:23.440068 UTC
92156,73711,Returned,2024-04-18 12:10:23.440068 UTC,2024-04-19 17:24:23.440068 UTC,2024-04-23 20:07:23.440068 UTC,2,2024-04-18 12:10:23.440068 UTC
94056,75243,Returned,2024-04-18 02:18:00.000000 UTC,2024-04-19 14:56:00.000000 UTC,2024-04-21 00:38:00.000000 UTC,2,2024-04-18 02:18:00.000000 UTC
94074,75258,Returned,2024-04-18 08:51:00.000000 UTC,2024-04-19 10:25:00.000000 UTC,2024-04-21 08:16:00.000000 UTC,2,2024-04-18 08:51:00.000000 UTC
94603,75664,Returned,2024-04-18 07:33:13.835710 UTC,2024-04-19 22:03:13.835710 UTC,2024-04-21 14:38:13.835710 UTC,1,2024-04-18 07:33:13.835710 UTC
94970,75957,Returned,2024-04-18 04:17:00.000000 UTC,2024-04-19 21:07:00.000000 UTC,2024-04-24 06:27:00.000000 UTC,2,2024-04-18 04:17:00.000000 UTC
98346,78700,Returned,2024-04-18 16:15:32.513683 UTC,2024-04-19 19:22:32.513683 UTC,2024-04-24 07:21:32.513683 UTC,1,2024-04-18 16:15:32.513683 UTC
98636,78943,Returned,2024-04-18 06:14:00.000000 UTC,2024-04-19 15:53:00.000000 UTC,2024-04-22 02:35:00.000000 UTC,1,2024-04-18 06:14:00.000000 UTC
103125,82544,Returned,2024-04-18 14:55:11.550461 UTC,2024-04-19 18:00:11.550461 UTC,2024-04-22 13:20:11.550461 UTC,1,2024-04-18 14:55:11.550461 UTC
103370,82751,Returned,2024-04-18 19:21:16.869078 UTC,2024-04-20 04:10:16.869078 UTC,2024-04-24 10:25:16.869078 UTC,1,2024-04-18 19:21:16.869078 UTC
103821,83124,Returned,2024-04-18 15:55:26.646422 UTC,2024-04-19 07:35:26.646422 UTC,2024-04-20 07:54:26.646422 UTC,2,2024-04-18 15:55:26.646422 UTC
106348,85204,Returned,2024-04-18 08:51:20.098317 UTC,2024-04-19 00:38:20.098317 UTC,2024-04-23 11:44:20.098317 UTC,1,2024-04-18 08:51:20.098317 UTC
108593,86909,Returned,2024-04-18 00:48:05.377538 UTC,2024-04-18 14:45:05.377538 UTC,2024-04-18 23:06:05.377538 UTC,2,2024-04-18 00:48:05.377538 UTC
109402,87571,Returned,2024-04-18 08:12:22.836421 UTC,2024-04-18 20:34:22.836421 UTC,2024-04-19 17:44:22.836421 UTC,1,2024-04-18 08:12:22.836421 UTC
110186,88227,Returned,2024-04-18 11:54:40.160901 UTC,2024-04-20 20:45:40.160901 UTC,2024-04-21 00:37:40.160901 UTC,1,2024-04-18 11:54:40.160901 UTC
111527,89350,Returned,2024-04-18 12:09:09.025376 UTC,2024-04-19 13:37:09.025376 UTC,2024-04-22 12:55:09.025376 UTC,1,2024-04-18 12:09:09.025376 UTC
117745,94393,Returned,2024-04-18 01:24:19.532706 UTC,2024-04-19 15:42:19.532706 UTC,2024-04-19 19:29:19.532706 UTC,2,2024-04-18 01:24:19.532706 UTC
118282,94806,Returned,2024-04-18 13:36:30.333126 UTC,2024-04-20 18:52:30.333126 UTC,2024-04-23 00:12:30.333126 UTC,1,2024-04-18 13:36:30.333126 UTC
119661,95909,Returned,2024-04-18 17:01:00.000000 UTC,2024-04-19 13:56:00.000000 UTC,2024-04-20 21:23:00.000000 UTC,1,2024-04-18 17:01:00.000000 UTC
119843,96047,Returned,2024-04-18 08:41:04.218156 UTC,2024-04-19 06:11:04.218156 UTC,2024-04-22 22:52:04.218156 UTC,1,2024-04-18 08:41:04.218156 UTC
121749,97591,Returned,2024-04-18 17:09:45.346232 UTC,2024-04-19 06:34:45.346232 UTC,2024-04-20 00:04:45.346232 UTC,2,2024-04-18 17:09:45.346232 UTC
123439,98965,Returned,2024-04-18 12:40:20.843682 UTC,2024-04-19 20:21:20.843682 UTC,2024-04-21 01:38:20.843682 UTC,2,2024-04-18 12:40:20.843682 UTC
124631,99946,Returned,2024-04-18 08:08:46.002174 UTC,2024-04-18 20:21:46.002174 UTC,2024-04-22 03:14:46.002174 UTC,1,2024-04-18 08:08:46.002174 UTC
78,67,Shipped,2024-04-18 08:36:20.930611 UTC,2024-04-20 21:42:20.930611 UTC,,3,2024-04-18 08:36:20.930611 UTC
79,67,Shipped,2024-04-18 08:36:20.930611 UTC,2024-04-20 04:53:20.930611 UTC,,1,2024-04-18 08:36:20.930611 UTC
287,250,Shipped,2024-04-18 08:26:00.000000 UTC,2024-04-21 04:39:00.000000 UTC,,1,2024-04-18 08:26:00.000000 UTC
1594,1324,Shipped,2024-04-18 13:16:55.871515 UTC,2024-04-19 17:01:55.871515 UTC,,2,2024-04-18 13:16:55.871515 UTC
1784,1468,Shipped,2024-04-18 17:28:00.000000 UTC,2024-04-20 05:21:00.000000 UTC,,2,2024-04-18 17:28:00.000000 UTC
1785,1468,Shipped,2024-04-18 17:28:00.000000 UTC,2024-04-21 00:57:00.000000 UTC,,1,2024-04-18 17:28:00.000000 UTC
1917,1568,Shipped,2024-04-18 00:58:00.000000 UTC,2024-04-20 09:43:00.000000 UTC,,1,2024-04-18 00:58:00.000000 UTC
2103,1717,Shipped,2024-04-18 13:45:06.059306 UTC,2024-04-18 14:24:06.059306 UTC,,1,2024-04-18 13:45:06.059306 UTC
2134,1745,Shipped,2024-04-18 07:16:06.778335 UTC,2024-04-20 23:52:06.778335 UTC,,2,2024-04-18 07:16:06.778335 UTC
2135,1745,Shipped,2024-04-18 07:16:06.778335 UTC,2024-04-20 21:56:06.778335 UTC,,1,2024-04-18 07:16:06.778335 UTC
2579,2096,Shipped,2024-04-18 13:20:00.000000 UTC,2024-04-20 03:12:00.000000 UTC,,1,2024-04-18 13:20:00.000000 UTC
2790,2263,Shipped,2024-04-18 03:32:00.000000 UTC,2024-04-18 15:02:00.000000 UTC,,1,2024-04-18 03:32:00.000000 UTC
3442,2784,Shipped,2024-04-18 08:40:00.000000 UTC,2024-04-20 08:00:00.000000 UTC,,1,2024-04-18 08:40:00.000000 UTC
4299,3474,Shipped,2024-04-18 11:54:52.134287 UTC,2024-04-20 11:11:52.134287 UTC,,2,2024-04-18 11:54:52.134287 UTC
4928,3968,Shipped,2024-04-18 06:03:05.034775 UTC,2024-04-19 17:36:05.034775 UTC,,2,2024-04-18 06:03:05.034775 UTC
5413,4379,Shipped,2024-04-18 05:14:15.787041 UTC,2024-04-20 12:59:15.787041 UTC,,2,2024-04-18 05:14:15.787041 UTC
6527,5299,Shipped,2024-04-18 03:49:39.575271 UTC,2024-04-19 20:42:39.575271 UTC,,1,2024-04-18 03:49:39.575271 UTC
7581,6154,Shipped,2024-04-18 17:36:03.900591 UTC,2024-04-19 21:44:03.900591 UTC,,1,2024-04-18 17:36:03.900591 UTC
7713,6262,Shipped,2024-04-18 14:03:06.714182 UTC,2024-04-20 13:43:06.714182 UTC,,1,2024-04-18 14:03:06.714182 UTC
7716,6262,Shipped,2024-04-18 14:03:06.714182 UTC,2024-04-20 05:38:06.714182 UTC,,4,2024-04-18 14:03:06.714182 UTC
7909,6420,Shipped,2024-04-18 01:50:00.000000 UTC,2024-04-19 03:52:00.000000 UTC,,1,2024-04-18 01:50:00.000000 UTC
8677,7039,Shipped,2024-04-18 03:49:00.000000 UTC,2024-04-20 00:30:00.000000 UTC,,4,2024-04-18 03:49:00.000000 UTC
9055,7369,Shipped,2024-04-18 04:43:35.595947 UTC,2024-04-19 11:58:35.595947 UTC,,1,2024-04-18 04:43:35.595947 UTC
9086,7404,Shipped,2024-04-18 03:02:00.000000 UTC,2024-04-19 17:14:00.000000 UTC,,3,2024-04-18 03:02:00.000000 UTC
9134,7442,Shipped,2024-04-18 12:54:37.495055 UTC,2024-04-18 17:45:37.495055 UTC,,3,2024-04-18 12:54:37.495055 UTC
9230,7527,Shipped,2024-04-18 07:53:00.000000 UTC,2024-04-18 11:35:00.000000 UTC,,1,2024-04-18 07:53:00.000000 UTC
9371,7641,Shipped,2024-04-18 08:11:42.635011 UTC,2024-04-20 06:16:42.635011 UTC,,1,2024-04-18 08:11:42.635011 UTC
9560,7797,Shipped,2024-04-18 03:12:46.592520 UTC,2024-04-20 18:05:46.592520 UTC,,1,2024-04-18 03:12:46.592520 UTC
11690,9473,Shipped,2024-04-18 04:48:29.962888 UTC,2024-04-18 17:58:29.962888 UTC,,1,2024-04-18 04:48:29.962888 UTC
12102,9802,Shipped,2024-04-18 18:47:38.475620 UTC,2024-04-19 16:44:38.475620 UTC,,2,2024-04-18 18:47:38.475620 UTC
12281,9951,Shipped,2024-04-18 03:04:42.328126 UTC,2024-04-18 12:21:42.328126 UTC,,2,2024-04-18 03:04:42.328126 UTC
12509,10161,Shipped,2024-04-18 16:54:49.473467 UTC,2024-04-19 09:05:49.473467 UTC,,1,2024-04-18 16:54:49.473467 UTC
12677,10289,Shipped,2024-04-18 18:01:52.829403 UTC,2024-04-18 18:48:52.829403 UTC,,1,2024-04-18 18:01:52.829403 UTC
13001,10539,Shipped,2024-04-18 18:33:02.573644 UTC,2024-04-21 14:07:02.573644 UTC,,1,2024-04-18 18:33:02.573644 UTC
13126,10638,Shipped,2024-04-18 17:58:00.000000 UTC,2024-04-21 13:23:00.000000 UTC,,2,2024-04-18 17:58:00.000000 UTC
13146,10653,Shipped,2024-04-18 12:45:00.000000 UTC,2024-04-19 04:51:00.000000 UTC,,1,2024-04-18 12:45:00.000000 UTC
13699,11108,Shipped,2024-04-18 08:49:00.000000 UTC,2024-04-19 02:27:00.000000 UTC,,1,2024-04-18 08:49:00.000000 UTC
14518,11747,Shipped,2024-04-18 13:28:00.000000 UTC,2024-04-19 15:45:00.000000 UTC,,1,2024-04-18 13:28:00.000000 UTC
14569,11788,Shipped,2024-04-18 01:39:00.000000 UTC,2024-04-18 20:27:00.000000 UTC,,1,2024-04-18 01:39:00.000000 UTC
14815,11974,Shipped,2024-04-18 13:36:41.459217 UTC,2024-04-20 09:20:41.459217 UTC,,1,2024-04-18 13:36:41.459217 UTC
14981,12103,Shipped,2024-04-18 15:56:44.838291 UTC,2024-04-21 06:24:44.838291 UTC,,4,2024-04-18 15:56:44.838291 UTC
